work_order_id,equipment_id,customer_id,technician_id,maintenance_type,priority,source_signal_id,scheduled_date,actual_start,actual_completion,downtime_hours,sla_target_hours,labor_hours,total_cost,warranty_flag,status,root_cause,follow_up_required
6010,326,17,22,Preventive,Routine,,2020-08-04,2020-08-04 13:43:04.207373,2020-08-04 23:01:04.207373,9.3,24,4.4,105102.0,False,Completed,,False
6011,326,17,6,Inspection,Routine,,2020-11-17,2020-11-17 09:08:25.582777,2020-11-17 10:56:25.582777,1.8,24,0.9,4038.0,False,Completed,,False
6012,326,17,2,Preventive,Routine,,2021-02-25,2021-02-25 08:39:05.143648,2021-02-25 19:33:05.143648,10.9,24,6.2,106452.0,False,Completed,,False
6013,326,17,10,Inspection,Routine,,2021-06-07,2021-06-07 10:30:16.656421,2021-06-07 13:42:16.656421,3.2,24,1.8,7392.0,False,Completed,,False
6014,326,17,6,Preventive,Routine,,2021-09-27,2021-09-27 12:14:11.073602,2021-09-27 20:20:11.073602,8.1,24,5.9,24204.0,False,Completed,,False
6015,326,17,18,Preventive,Routine,,2022-01-05,2022-01-05 10:39:18.897719,2022-01-05 17:27:18.897719,6.8,24,4.6,28986.0,False,Completed,,False
6016,326,17,10,Preventive,Routine,,2022-04-08,2022-04-08 09:01:47.838812,2022-04-08 21:01:47.838812,12.0,24,6.7,6678.0,False,Completed,,False
6017,326,17,18,Corrective,Critical,,2022-07-25,2022-07-25 13:29:55.272652,2022-07-28 04:35:55.272652,63.1,24,47.1,115866.0,False,Completed,Contamination in fluid system,False
6018,326,17,22,Inspection,Routine,,2022-10-24,2022-10-24 11:57:23.703378,2022-10-24 13:39:23.703378,1.7,24,1.2,18912.0,False,Completed,,False
6019,326,17,2,Preventive,Routine,,2023-01-22,2023-01-22 12:17:51.876966,2023-01-22 16:59:51.876966,4.7,24,3.4,71292.0,False,Completed,,False
6020,326,17,18,Preventive,Routine,,2023-04-29,2023-04-29 09:46:50.552958,2023-04-29 19:28:50.552958,9.7,24,5.1,78210.0,False,Completed,,False
6021,326,17,10,Preventive,Routine,,2023-08-16,2023-08-16 12:01:10.337663,2023-08-16 18:55:10.337663,6.9,24,4.6,213438.0,False,Completed,,False
6022,326,17,14,Preventive,Routine,,2023-12-08,2023-12-08 13:29:00.766499,2023-12-08 20:47:00.766499,7.3,24,3.1,68730.0,False,Completed,,False
6023,326,17,22,Corrective,Routine,,2024-03-25,2024-03-25 10:52:26.716187,2024-03-26 02:16:26.716187,15.4,24,6.8,79884.0,False,Completed,Contamination in fluid system,False
6024,326,17,6,Preventive,Routine,,2024-07-09,2024-07-09 09:07:35.083293,2024-07-09 14:25:35.083293,5.3,24,3.1,193332.0,False,Completed,,False
6025,326,17,2,Preventive,Routine,,2024-10-08,2024-10-08 10:11:08.643469,2024-10-08 14:35:08.643469,4.4,24,3.1,97914.0,False,Completed,,False
6026,326,17,18,Inspection,Routine,,2025-01-13,2025-01-13 11:51:23.205828,2025-01-13 15:09:23.205828,3.3,24,2.5,304830.0,False,Completed,,False
6027,326,17,18,Preventive,Routine,,2025-04-15,2025-04-15 12:12:27.582337,2025-04-15 17:06:27.582337,4.9,24,3.0,5328.0,False,Completed,,False
6028,326,17,10,Preventive,Routine,,2025-07-19,2025-07-19 09:33:23.873347,2025-07-19 13:33:23.873347,4.0,24,1.9,14022.0,False,Completed,,False
6029,326,17,6,Preventive,Routine,,2025-10-29,2025-10-29 10:50:56.596080,2025-10-29 20:56:56.596080,10.1,24,5.0,76482.0,False,Completed,,False
6030,326,17,18,Corrective,High,,2026-02-11,2026-02-11 10:05:13.017162,2026-02-12 16:05:13.017162,30.0,24,20.1,56514.0,False,Completed,Overheating due to blocked cooling path,False
6031,326,17,6,Preventive,Routine,,2026-05-13,2026-05-13 11:01:26.697969,2026-05-13 17:43:26.697969,6.7,24,4.0,149832.0,False,Completed,,False
6032,327,17,2,Preventive,Routine,,2025-07-06,2025-07-06 08:08:29.142819,2025-07-06 15:32:29.142819,7.4,24,3.7,36006.0,True,Completed,,False
6033,327,17,18,Preventive,Routine,,2025-10-29,2025-10-29 12:14:47.771472,2025-10-29 22:38:47.771472,10.4,24,7.1,96126.0,True,Completed,,False
6034,327,17,10,Corrective,Critical,,2026-02-16,2026-02-16 08:17:57.859843,2026-02-19 07:59:57.859843,71.7,24,47.6,118008.0,False,Completed,Wear beyond tolerance,True
6035,327,17,18,Preventive,Routine,,2026-06-10,2026-06-10 12:44:11.492111,2026-06-10 18:32:11.492111,5.8,24,3.2,180582.0,True,Completed,,False
6036,328,17,2,Preventive,Routine,,2025-09-21,2025-09-21 09:39:52.150102,2025-09-21 21:03:52.150102,11.4,24,5.1,26682.0,True,Completed,,False
6037,328,17,2,Corrective,Routine,,2026-02-02,2026-02-02 09:37:06.156563,2026-02-02 18:13:06.156563,8.6,24,4.4,56424.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
6038,328,17,22,Corrective,Routine,,2026-06-06,2026-06-06 10:03:55.849951,2026-06-06 19:27:55.849951,9.4,24,6.0,311160.0,False,Completed,Fatigue failure,False
6039,329,17,6,Inspection,Routine,,2022-01-02,2022-01-02 11:28:58.589288,2022-01-02 15:22:58.589288,3.9,24,1.7,1674.0,True,Completed,,False
6040,329,17,18,Preventive,Routine,,2022-04-23,2022-04-23 08:30:23.937583,2022-04-23 12:42:23.937583,4.2,24,2.1,5223.0,False,Completed,,False
6041,329,17,10,Preventive,Routine,,2022-08-13,2022-08-13 08:45:10.996550,2022-08-13 16:09:10.996550,7.4,24,3.3,1563.0,True,Completed,,False
6042,329,17,14,Preventive,Routine,,2022-12-11,2022-12-11 12:18:51.412071,2022-12-11 16:24:51.412071,4.1,24,2.2,202860.0,True,Completed,,False
6043,329,17,10,Corrective,High,,2023-04-08,2023-04-08 12:57:20.658255,2023-04-09 03:57:20.658255,15.0,24,9.4,24264.0,True,Completed,Fatigue failure,True
6044,329,17,14,Inspection,Routine,,2023-08-09,2023-08-09 08:13:20.292288,2023-08-09 09:31:20.292288,1.3,24,0.7,131226.0,True,Completed,,False
6045,329,17,14,Preventive,Routine,,2023-12-04,2023-12-04 10:28:55.456618,2023-12-04 16:40:55.456618,6.2,24,3.2,198480.0,False,Completed,,False
6046,329,17,2,Preventive,Routine,,2024-03-28,2024-03-28 12:11:54.739826,2024-03-28 20:35:54.739826,8.4,24,4.3,285774.0,False,Completed,,False
6047,329,17,14,Corrective,High,,2024-08-02,2024-08-02 08:12:37.255841,2024-08-03 10:24:37.255841,26.2,24,18.4,488040.0,False,Completed,Fatigue failure,False
6048,329,17,6,Corrective,High,,2024-12-14,2024-12-14 12:15:10.213694,2024-12-15 03:15:10.213694,15.0,24,6.6,251532.0,False,Completed,Contamination in fluid system,False
6049,329,17,10,Preventive,Routine,,2025-04-03,2025-04-03 09:04:21.264426,2025-04-03 14:46:21.264426,5.7,24,2.4,107421.0,False,Completed,,False
6050,329,17,6,Preventive,Routine,,2025-08-02,2025-08-02 13:22:52.644798,2025-08-02 23:16:52.644798,9.9,24,6.8,3390.0,False,Completed,,False
6051,329,17,18,Preventive,Routine,,2025-12-07,2025-12-07 12:41:17.489737,2025-12-08 00:23:17.489737,11.7,24,5.9,189846.0,False,Completed,,False
6052,329,17,10,Preventive,Routine,,2026-04-17,2026-04-17 13:59:35.705889,2026-04-17 23:23:35.705889,9.4,24,6.3,95697.0,False,Completed,,False
6053,330,17,14,Preventive,Routine,,2019-11-04,2019-11-04 12:43:01.536733,2019-11-04 22:49:01.536733,10.1,24,5.7,6783.0,True,Completed,,False
6054,330,17,6,Preventive,Routine,,2020-04-05,2020-04-05 09:32:36.066887,2020-04-05 19:44:36.066887,10.2,24,4.2,13524.0,True,Completed,,False
6055,330,17,6,Preventive,Routine,,2020-08-16,2020-08-16 11:32:56.810372,2020-08-16 15:50:56.810372,4.3,24,1.9,99522.0,True,Completed,,False
6056,330,17,18,Preventive,Routine,,2020-12-26,2020-12-26 09:22:25.829722,2020-12-26 17:28:25.829722,8.1,24,3.4,235452.0,True,Completed,,False
6057,330,17,6,Preventive,Routine,,2021-05-30,2021-05-30 11:00:22.754350,2021-05-30 19:06:22.754350,8.1,24,3.8,7296.0,True,Completed,,False
6058,330,17,10,Preventive,Routine,,2021-10-16,2021-10-16 10:27:48.747269,2021-10-16 19:21:48.747269,8.9,24,4.8,34494.0,False,Completed,,False
6059,330,17,22,Preventive,Routine,,2022-03-15,2022-03-15 12:36:14.759691,2022-03-15 17:42:14.759691,5.1,24,3.4,17142.0,False,Completed,,False
6060,330,17,22,Corrective,High,,2022-08-12,2022-08-12 13:25:49.191405,2022-08-14 00:49:49.191405,35.4,24,23.3,282810.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
6061,330,17,18,Preventive,Routine,,2022-12-25,2022-12-25 13:58:42.101710,2022-12-25 19:10:42.101710,5.2,24,2.8,188433.0,False,Completed,,False
6062,330,17,14,Preventive,Routine,,2023-05-20,2023-05-20 11:08:37.350520,2023-05-20 15:44:37.350520,4.6,24,3.4,60348.0,False,Completed,,False
6063,330,17,22,Inspection,Routine,,2023-10-16,2023-10-16 10:05:26.661707,2023-10-16 12:29:26.661707,2.4,24,1.8,31104.0,False,Completed,,False
6064,330,17,14,Corrective,Routine,,2024-03-05,2024-03-05 11:18:27.254308,2024-03-05 23:42:27.254308,12.4,24,6.1,6798.0,False,Completed,Wear beyond tolerance,False
6065,330,17,22,Preventive,Routine,,2024-08-05,2024-08-05 13:51:30.292860,2024-08-05 20:51:30.292860,7.0,24,4.6,2994.0,False,Completed,,False
6066,330,17,10,Inspection,Routine,,2024-12-28,2024-12-28 12:53:12.443090,2024-12-28 16:23:12.443090,3.5,24,1.6,36711.0,False,Completed,,False
6067,330,17,22,Preventive,Routine,,2025-05-30,2025-05-30 08:30:09.061268,2025-05-30 20:06:09.061268,11.6,24,6.5,76695.0,False,Completed,,False
6068,330,17,22,Corrective,High,,2025-10-31,2025-10-31 09:08:39.101516,2025-11-01 01:32:39.101516,16.4,24,11.9,25455.0,False,Completed,Fatigue failure,False
6069,330,17,14,Preventive,Routine,,2026-04-04,2026-04-04 10:28:41.202248,2026-04-04 19:40:41.202248,9.2,24,4.8,95712.0,False,Completed,,False
6070,331,17,10,Preventive,Routine,,2021-10-08,2021-10-08 12:47:40.540364,2021-10-08 23:17:40.540364,10.5,24,6.4,65106.0,False,Completed,,False
6071,331,17,18,Preventive,Routine,,2022-03-05,2022-03-05 08:29:24.222924,2022-03-05 14:23:24.222924,5.9,24,2.6,89388.0,True,Completed,,False
6072,331,17,10,Preventive,Routine,,2022-07-23,2022-07-23 11:56:44.470581,2022-07-23 21:32:44.470581,9.6,24,7.2,6084.0,False,Completed,,False
6073,331,17,10,Preventive,Routine,,2022-12-03,2022-12-03 09:33:24.893760,2022-12-03 18:27:24.893760,8.9,24,4.6,321168.0,True,Completed,,False
6074,331,17,10,Preventive,Routine,,2023-04-14,2023-04-14 11:01:23.029145,2023-04-14 21:31:23.029145,10.5,24,5.7,71706.0,True,Completed,,False
6075,331,17,6,Preventive,Routine,,2023-09-14,2023-09-14 13:09:27.483069,2023-09-14 23:39:27.483069,10.5,24,4.2,78504.0,True,Completed,,False
6076,331,17,18,Preventive,Routine,,2024-02-03,2024-02-03 08:40:20.233761,2024-02-03 16:22:20.233761,7.7,24,5.8,2127.0,False,Completed,,False
6077,331,17,10,Preventive,Routine,,2024-06-16,2024-06-16 10:03:24.762489,2024-06-16 21:21:24.762489,11.3,24,5.8,40488.0,False,Completed,,False
6078,331,17,22,Preventive,Routine,,2024-10-27,2024-10-27 10:55:41.402972,2024-10-27 21:37:41.402972,10.7,24,4.7,98658.0,False,Completed,,False
6079,331,17,6,Preventive,Routine,,2025-03-24,2025-03-24 09:56:22.767508,2025-03-24 20:02:22.767508,10.1,24,7.3,7014.0,False,Completed,,False
6080,331,17,22,Corrective,Routine,,2025-08-07,2025-08-07 11:52:55.995026,2025-08-08 01:16:55.995026,13.4,24,9.7,153024.0,False,Completed,Contamination in fluid system,False
6081,331,17,18,Preventive,Routine,,2026-01-09,2026-01-09 11:24:18.745254,2026-01-09 21:18:18.745254,9.9,24,6.3,11622.0,False,Completed,,False
6082,331,17,14,Inspection,Routine,,2026-05-28,2026-05-28 12:20:06.033559,2026-05-28 14:20:06.033559,2.0,24,0.9,12075.0,False,Completed,,False
6083,332,18,1,Preventive,Routine,,2026-05-20,2026-05-20 08:08:01.436501,2026-05-20 15:02:01.436501,6.9,12,2.9,26514.0,True,Completed,,False
6084,333,18,21,Preventive,Routine,,2025-04-18,2025-04-18 11:43:39.414333,2025-04-18 19:25:39.414333,7.7,12,4.2,101988.0,True,Completed,,False
6085,333,18,5,Corrective,Critical,,2025-08-09,2025-08-09 12:26:07.377426,2025-08-11 20:56:07.377426,56.5,12,29.6,16272.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
6086,333,18,9,Preventive,Routine,,2025-12-11,2025-12-11 09:17:11.101087,2025-12-11 21:05:11.101087,11.8,12,8.6,12036.0,True,Completed,,False
6087,333,18,17,Preventive,Routine,,2026-04-16,2026-04-16 10:24:00.616350,2026-04-16 15:54:00.616350,5.5,12,3.4,205812.0,False,Completed,,False
6088,334,18,13,Preventive,Routine,,2018-04-09,2018-04-09 08:38:36.853522,2018-04-09 14:38:36.853522,6.0,12,3.6,9768.0,True,Completed,,False
6089,334,18,13,Corrective,Critical,,2018-07-22,2018-07-22 12:46:49.874558,2018-07-23 20:46:49.874558,32.0,12,17.0,143736.0,True,Completed,Overheating due to blocked cooling path,False
6090,334,18,13,Preventive,Routine,,2018-10-21,2018-10-21 11:33:51.106713,2018-10-21 17:27:51.106713,5.9,12,3.9,20082.0,True,Completed,,False
6091,334,18,21,Corrective,Critical,,2019-01-24,2019-01-24 08:46:19.847835,2019-01-26 09:52:19.847835,49.1,12,34.7,201585.0,False,Completed,Overheating due to blocked cooling path,False
6092,334,18,21,Preventive,Routine,,2019-04-27,2019-04-27 13:51:53.553735,2019-04-27 19:33:53.553735,5.7,12,4.0,168984.0,True,Completed,,False
6093,334,18,17,Preventive,Routine,,2019-07-26,2019-07-26 12:25:39.882098,2019-07-26 19:25:39.882098,7.0,12,3.1,90618.0,True,Completed,,False
6094,334,18,13,Corrective,High,,2019-11-07,2019-11-07 12:50:14.181182,2019-11-08 20:20:14.181182,31.5,12,21.6,147072.0,True,Completed,Fatigue failure,True
6095,334,18,9,Corrective,Critical,,2020-02-12,2020-02-12 12:38:52.450294,2020-02-15 09:44:52.450294,69.1,12,28.9,11928.0,False,Completed,Overheating due to blocked cooling path,False
6096,334,18,13,Corrective,High,,2020-06-03,2020-06-03 12:52:06.357720,2020-06-04 07:52:06.357720,19.0,12,8.6,16596.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,False
6097,334,18,21,Preventive,Routine,,2020-09-15,2020-09-15 13:54:46.651804,2020-09-15 23:48:46.651804,9.9,12,5.6,6708.0,False,Completed,,False
6098,334,18,9,Preventive,Routine,,2021-01-02,2021-01-02 09:07:06.075429,2021-01-02 13:49:06.075429,4.7,12,2.6,332664.0,False,Completed,,False
6099,334,18,5,Preventive,Routine,,2021-04-25,2021-04-25 10:01:10.617338,2021-04-25 20:49:10.617338,10.8,12,5.8,286044.0,False,Completed,,False
6100,334,18,9,Inspection,Routine,,2021-08-12,2021-08-12 12:09:32.392688,2021-08-12 14:57:32.392688,2.8,12,1.5,109710.0,False,Completed,,False
6101,334,18,9,Preventive,Routine,,2021-11-25,2021-11-25 13:20:43.624245,2021-11-25 19:44:43.624245,6.4,12,2.8,24444.0,False,Completed,,False
6102,334,18,9,Preventive,Routine,,2022-02-28,2022-02-28 10:10:13.662327,2022-02-28 17:34:13.662327,7.4,12,3.6,94128.0,False,Completed,,False
6103,334,18,1,Preventive,Routine,,2022-06-07,2022-06-07 11:24:51.583973,2022-06-07 19:18:51.583973,7.9,12,3.5,79974.0,False,Completed,,False
6104,334,18,9,Inspection,Routine,,2022-09-26,2022-09-26 12:32:29.366279,2022-09-26 15:56:29.366279,3.4,12,1.7,241530.0,False,Completed,,False
6105,334,18,13,Preventive,Routine,,2022-12-28,2022-12-28 08:33:14.502953,2022-12-28 14:03:14.502953,5.5,12,3.3,35934.0,False,Completed,,False
6106,334,18,21,Preventive,Routine,,2023-04-19,2023-04-19 08:37:25.158182,2023-04-19 17:31:25.158182,8.9,12,6.0,36420.0,False,Completed,,False
6107,334,18,1,Preventive,Routine,,2023-08-05,2023-08-05 12:12:37.147782,2023-08-05 18:42:37.147782,6.5,12,3.0,199356.0,False,Completed,,False
6108,334,18,9,Preventive,Routine,,2023-11-04,2023-11-04 12:56:22.986064,2023-11-04 22:50:22.986064,9.9,12,6.2,15252.0,False,Completed,,False
6109,334,18,5,Preventive,Routine,,2024-02-25,2024-02-25 10:28:12.463710,2024-02-25 16:52:12.463710,6.4,12,4.2,11358.0,False,Completed,,False
6110,334,18,17,Preventive,Routine,,2024-06-15,2024-06-15 08:11:43.945133,2024-06-15 20:05:43.945133,11.9,12,7.0,217974.0,False,Completed,,False
6111,334,18,9,Preventive,Routine,,2024-10-02,2024-10-02 11:39:42.465096,2024-10-02 18:15:42.465096,6.6,12,4.3,5562.0,False,Completed,,False
6112,334,18,21,Preventive,Routine,,2025-01-12,2025-01-12 11:08:44.036700,2025-01-12 17:50:44.036700,6.7,12,2.7,7554.0,False,Completed,,False
6113,334,18,13,Preventive,Routine,,2025-04-20,2025-04-20 09:26:33.113671,2025-04-20 13:32:33.113671,4.1,12,2.7,43578.0,False,Completed,,False
6114,334,18,9,Preventive,Routine,,2025-07-27,2025-07-27 13:56:10.294032,2025-07-28 00:02:10.294032,10.1,12,6.4,8220.0,False,Completed,,False
6115,334,18,9,Inspection,Routine,,2025-11-17,2025-11-17 12:02:14.313182,2025-11-17 13:20:14.313182,1.3,12,0.9,52374.0,False,Completed,,False
6116,334,18,17,Preventive,Routine,,2026-03-07,2026-03-07 08:04:43.417716,2026-03-07 14:28:43.417716,6.4,12,4.2,13980.0,False,Completed,,False
6117,334,18,21,Inspection,Routine,,2026-06-17,2026-06-17 11:38:40.835569,2026-06-17 13:32:40.835569,1.9,12,0.8,98184.0,False,Completed,,False
6118,335,18,13,Preventive,Routine,,2018-01-23,2018-01-23 11:57:39.475971,2018-01-23 20:33:39.475971,8.6,12,3.7,4998.0,True,Completed,,False
6119,335,18,1,Corrective,High,,2018-05-11,2018-05-11 09:33:37.054545,2018-05-12 06:51:37.054545,21.3,12,10.4,331332.0,True,Completed,Wear beyond tolerance,True
6120,335,18,13,Inspection,Routine,,2018-08-21,2018-08-21 13:43:02.877691,2018-08-21 15:31:02.877691,1.8,12,1.0,7932.0,True,Completed,,False
6121,335,18,17,Preventive,Routine,,2018-12-14,2018-12-14 08:18:33.705776,2018-12-14 13:24:33.705776,5.1,12,3.7,150234.0,False,Completed,,False
6122,335,18,13,Corrective,Critical,,2019-03-27,2019-03-27 11:21:05.365429,2019-03-30 08:39:05.365429,69.3,12,36.3,30645.0,True,Completed,Wear beyond tolerance,False
6123,335,18,13,Preventive,Routine,,2019-07-07,2019-07-07 11:32:38.439435,2019-07-07 19:32:38.439435,8.0,12,4.0,94200.0,True,Completed,,False
6124,335,18,21,Inspection,Routine,,2019-10-25,2019-10-25 08:53:16.215734,2019-10-25 12:29:16.215734,3.6,12,1.9,14022.0,False,Completed,,False
6125,335,18,17,Preventive,Routine,,2020-02-02,2020-02-02 08:20:35.956192,2020-02-02 16:56:35.956192,8.6,12,3.4,89304.0,False,Completed,,False
6126,335,18,17,Preventive,Routine,,2020-05-02,2020-05-02 08:29:36.359554,2020-05-02 15:11:36.359554,6.7,12,4.8,7932.0,False,Completed,,False
6127,335,18,9,Preventive,Routine,,2020-08-20,2020-08-20 09:06:43.847525,2020-08-20 18:48:43.847525,9.7,12,7.1,90198.0,False,Completed,,False
6128,335,18,17,Inspection,Routine,,2020-11-30,2020-11-30 13:23:14.468440,2020-11-30 15:59:14.468440,2.6,12,1.6,34830.0,False,Completed,,False
6129,335,18,13,Preventive,Routine,,2021-03-21,2021-03-21 09:07:14.460059,2021-03-21 15:13:14.460059,6.1,12,3.3,10284.0,False,Completed,,False
6130,335,18,1,Corrective,Routine,,2021-07-05,2021-07-05 13:32:05.636989,2021-07-06 05:08:05.636989,15.6,12,11.0,20790.0,False,Completed,Operator-reported abnormal noise confirmed on inspection,True
6131,335,18,21,Preventive,Routine,,2021-10-14,2021-10-14 11:41:08.019145,2021-10-14 16:23:08.019145,4.7,12,2.0,26466.0,False,Completed,,False
6132,335,18,5,Inspection,Routine,,2022-02-06,2022-02-06 10:30:18.819782,2022-02-06 13:42:18.819782,3.2,12,2.3,221574.0,False,Completed,,False
6133,335,18,5,Preventive,Routine,,2022-05-16,2022-05-16 09:02:31.039010,2022-05-16 19:14:31.039010,10.2,12,5.2,2019.0,False,Completed,,False
6134,335,18,13,Inspection,Routine,,2022-08-19,2022-08-19 12:04:43.517832,2022-08-19 15:10:43.517832,3.1,12,1.7,33366.0,False,Completed,,False
6135,335,18,21,Inspection,Routine,,2022-12-04,2022-12-04 11:54:05.761028,2022-12-04 15:06:05.761028,3.2,12,2.1,82002.0,False,Completed,,False
6136,335,18,5,Inspection,Routine,,2023-03-09,2023-03-09 10:40:28.523802,2023-03-09 11:52:28.523802,1.2,12,0.5,70770.0,False,Completed,,False
6137,335,18,17,Preventive,Routine,,2023-06-07,2023-06-07 12:23:33.240953,2023-06-07 18:11:33.240953,5.8,12,2.4,231852.0,False,Completed,,False
6138,335,18,17,Preventive,Routine,,2023-09-30,2023-09-30 13:19:54.519888,2023-09-30 19:13:54.519888,5.9,12,3.6,99258.0,False,Completed,,False
6139,335,18,21,Preventive,Routine,,2024-01-08,2024-01-08 11:17:39.772176,2024-01-08 22:05:39.772176,10.8,12,7.8,126690.0,False,Completed,,False
6140,335,18,21,Preventive,Routine,,2024-04-14,2024-04-14 12:51:51.607592,2024-04-14 23:33:51.607592,10.7,12,7.2,51684.0,False,Completed,,False
6141,335,18,9,Preventive,Routine,,2024-07-23,2024-07-23 09:18:54.821520,2024-07-23 14:48:54.821520,5.5,12,2.4,68376.0,False,Completed,,False
6142,335,18,1,Inspection,Routine,,2024-10-23,2024-10-23 08:09:53.162532,2024-10-23 11:09:53.162532,3.0,12,1.8,57780.0,False,Completed,,False
6143,335,18,13,Preventive,Routine,,2025-01-29,2025-01-29 13:17:18.520010,2025-01-29 23:41:18.520010,10.4,12,4.5,74226.0,False,Completed,,False
6144,335,18,17,Preventive,Routine,,2025-05-23,2025-05-23 13:10:02.361666,2025-05-23 23:28:02.361666,10.3,12,5.9,20613.0,False,Completed,,False
6145,335,18,5,Preventive,Routine,,2025-09-15,2025-09-15 08:22:24.307792,2025-09-15 19:28:24.307792,11.1,12,5.0,15264.0,False,Completed,,False
6146,335,18,13,Inspection,Routine,,2025-12-27,2025-12-27 12:47:33.574229,2025-12-27 15:11:33.574229,2.4,12,1.6,112464.0,False,Completed,,False
6147,335,18,21,Preventive,Routine,,2026-03-29,2026-03-29 12:30:03.313764,2026-03-29 23:24:03.313764,10.9,12,7.6,238602.0,False,Completed,,False
6148,335,18,5,Inspection,Routine,,2026-06-28,2026-06-28 11:15:08.908655,2026-06-28 13:21:08.908655,2.1,12,1.0,18876.0,False,Completed,,False
6149,336,18,5,Preventive,Routine,,2024-07-15,2024-07-15 09:22:50.796253,2024-07-15 16:16:50.796253,6.9,12,4.8,198768.0,False,Completed,,False
